ROW_ID,SUBJECT_ID,GENDER,DOB,DOD,DOD_HOSP,DOD_SSN,EXPIRE_FLAG,GENDER_CODE
12470977,2545,F,2026-06-30,,,,1,0
4218559,28422,F,2115-08-15,,,,0,0
14748283,91903,M,2173-03-15,,,096-95-7355,0,1
3091219,7515,F,2075-10-17,2152-07-15,,811-08-6081,0,0
8098480,42183,F,2074-12-16,2170-01-01,,803-20-1703,1,0
14228715,97842,M,2098-05-31,,,,0,1
928123,30441,F,2107-07-06,,,,1,0
1056940,29173,F,2166-11-10,2152-07-17,,,0,0
15070999,25540,M,2105-03-17,,,,0,1
8619656,31899,F,2115-05-11,,,,0,0
15199761,30798,F,2146-10-05,,,370-07-6917,0,0
14207236,19628,M,2084-12-25,2152-06-26,,245-97-3812,0,1
6047538,804,M,2131-09-01,,,472-11-7165,1,1
13579590,28148,F,2097-03-25,,2151-11-22,,0,0
2640540,3665,M,2085-10-25,,,,1,1
40077,22974,M,2064-04-20,,,138-78-4890,0,1
5551897,14609,F,2044-08-03,,2151-11-22,130-55-0428,1,0
13020022,8756,M,2133-02-21,,,,0,1
4469253,74386,M,2086-03-25,2166-09-09,,,1,1
10268219,21252,F,2118-03-09,,2151-11-17,364-84-4043,0,0
8290129,28435,M,2040-07-06,,2151-11-06,,0,1
13219990,14280,F,2130-07-08,2152-07-18,,,0,0
8682201,29949,F,2178-09-23,,,,0,0
4971781,26280,F,2055-02-04,,,,0,0
6536852,7569,F,2039-03-23,,2151-11-20,,0,0
856364,79892,F,2104-01-18,,,469-35-5508,0,0
3760720,89907,F,2139-03-14,,2151-12-01,,0,0
7062594,27067,F,2057-03-22,2152-06-26,2151-11-19,,0,0
11882355,11814,M,2098-10-08,,,,0,1
5768945,11191,F,2124-01-19,,,,0,0
6694984,16589,M,2154-10-24,,,391-55-4140,0,1
2485222,9704,F,2075-04-04,2185-11-13,,,1,0
364651,6554,M,2089-02-06,,2151-11-29,,0,1
9698560,29388,F,2105-02-09,2194-02-07,,,1,0
12066001,10155,F,2186-05-24,,2151-11-18,,0,0
2749464,16071,F,2102-04-07,,2151-11-17,,1,0
3449118,77194,F,2121-06-13,,,,1,0
517958,1398,M,2107-11-19,2152-07-30,,,1,1
10085131,12425,F,2088-10-01,,,125-77-5741,1,0
13563710,23138,M,2079-11-22,,,,0,1
15945004,95293,M,2113-11-27,2152-08-02,,746-68-4684,0,1
11284598,10249,F,1830-12-11,2200-06-23,,,1,0
3077374,20743,F,2112-08-14,,,279-48-4277,0,0
11715034,26031,F,2087-02-04,,,,0,0
15897682,28416,M,2066-06-18,,,012-70-8589,1,1
15559072,12900,F,2173-07-29,2152-08-03,,,0,0
8564595,80611,F,2062-02-19,,2151-11-26,862-81-2775,0,0
4287775,31807,F,2115-08-11,,2151-11-20,401-81-9038,0,0
9002394,19971,M,2116-01-28,,2151-11-08,702-24-4083,0,1
6189009,7449,M,2110-12-24,2152-07-01,,,0,1
2799035,25381,M,2110-01-23,,,890-39-6865,0,1
8655588,14845,M,2127-07-02,,,,0,1
16155314,67650,M,2099-01-19,,,,0,1
16408596,95046,M,2116-10-25,,,,1,1
1318522,6426,M,2097-05-04,,,418-03-0129,0,1
10291074,76487,M,2112-12-17,,,,0,1
15198378,10287,F,2112-12-24,,,809-76-5945,1,0
7974917,9090,F,2074-03-25,2152-08-04,,098-62-2564,0,0
4667462,59454,M,2095-10-17,,,,0,1
13915033,29799,F,2165-09-25,2152-07-20,,550-02-4869,0,0
1778358,21645,M,2084-05-16,2152-07-14,,553-72-5564,0,0
15380927,4699,M,2068-09-22,,2151-12-12,,0,1
9324602,6720,M,2156-10-31,2152-08-16,,470-11-3409,0,1
10942719,9835,F,2105-07-25,,,,1,0
12198665,70198,M,2052-08-11,2152-07-31,,,0,1
10507818,90877,F,2101-01-24,,,691-94-2068,0,0
5126757,18883,M,2154-12-07,2152-07-29,,,0,1
1822133,89291,M,2096-01-17,,,405-02-5863,0,1
5706837,61906,F,2111-05-19,,,,0,0
7232905,30412,F,1866-08-02,,,,1,0
15474491,2436,M,2096-09-02,,,,1,1
9007736,14746,F,2188-01-04,,,316-31-8703,0,0
13774014,32910,F,2161-09-30,,2151-10-30,886-48-9413,0,0
13828314,27879,F,2069-11-06,,,,1,0
2585542,20817,F,2123-05-05,2152-07-29,,,0,0
2331742,27169,M,2175-09-03,2152-07-16,,,0,1
12064210,20282,M,2125-02-23,,,114-23-6153,0,1
8530931,26158,F,2153-08-03,2152-08-21,,,0,0
7544676,20200,M,2191-12-19,2152-08-03,2151-12-05,,0,1
13939407,28458,F,2111-06-01,,,,1,0
3899577,10863,F,2056-05-25,2152-07-01,2151-11-21,,1,0
9230749,97234,M,2134-12-03,,,,1,1
15756,89550,M,2067-08-02,2177-02-15,,,1,1
3468352,77853,F,2111-10-24,2152-07-12,,,0,0
92016,31098,F,2071-04-27,2126-06-13,,,1,0
4029599,75413,F,2066-12-22,2115-10-11,,,1,0
2071367,21138,F,2109-12-27,,,,0,0
13272242,86246,M,2085-05-14,,2151-11-25,,1,1
8924949,95713,M,2150-05-29,,2151-11-17,,0,1
203586,25687,M,2184-10-23,,,,0,1
3698142,895,F,2096-03-10,,,843-50-1148,1,0
16633514,22693,F,1807-11-20,2115-02-17,,173-69-2830,1,0
1671355,17243,M,2096-03-11,,,,1,1
16613003,29005,F,2113-01-08,2140-07-22,,,1,0
13884563,91918,M,2126-07-03,,,,0,1
11200245,11227,F,2067-01-09,,,,0,0
2864982,23603,M,2095-04-17,,,,1,1
12596654,29248,M,2187-08-02,2152-08-16,,813-22-2460,0,1
6443524,81983,F,2085-09-23,2137-06-12,,,1,0
5272724,82523,M,2096-07-30,,2151-11-13,,0,1
15049595,66707,F,2040-08-20,,2151-11-20,,0,0
2715509,19276,M,2116-04-18,,,,1,1
14710134,23418,M,2108-10-06,,,,1,1
14718844,77658,F,2069-07-11,,,,1,0
3655471,83627,M,2090-03-02,,2165-09-25,,1,1
6882302,19545,M,2050-07-01,,,392-30-4751,0,1
12617977,24442,M,2072-02-12,,,,1,1
15215649,19980,F,2082-03-08,,,,0,0
11066890,27209,F,2156-12-31,,,,0,0
12574171,31329,F,2097-06-26,,,,0,0
3407905,24784,F,2129-07-30,,,,0,0
16682716,22270,M,2168-05-01,2152-08-18,,,0,1
5670793,30777,M,2092-03-03,,2151-11-17,,0,1
1474344,56618,F,2077-12-03,2176-08-23,2151-11-06,656-87-1704,0,0
3781766,29237,M,2029-08-11,2152-07-04,,,0,1
5024416,7009,F,2038-03-20,2113-09-15,,,1,0
1060883,92407,M,2156-06-07,,,,0,1
7928915,52054,M,2100-04-10,,,253-21-7613,0,1
14607658,101985,M,2150-10-25,,,,0,1
3827128,5404,M,2100-07-01,,,,0,1
7695095,10611,M,2188-06-17,,,,0,1
3629820,8156,F,2107-01-01,2169-11-07,,,1,0
1779200,75998,F,2164-10-02,,2151-12-06,,0,0
3275023,14499,M,2080-08-05,,2151-11-13,030-74-1572,1,1
7262379,10699,M,2131-05-03,,,516-33-7441,0,1
16772452,4043,M,2097-07-27,2152-08-16,,176-74-0384,0,1
16011520,49110,M,2132-03-08,,,,0,1
10801896,4837,M,1807-05-14,,,767-45-2884,1,1
10852784,25733,M,2075-04-15,,,,1,1
16133057,31711,F,2148-12-14,,,628-73-7036,0,0
3985321,15019,M,2190-12-10,2152-08-19,,,0,1
13907245,2094,F,2100-06-23,2136-12-22,,,1,1
10853078,78237,F,2029-02-26,,,,0,0
5003204,11804,M,2046-11-14,2174-05-20,,,1,1
12929232,20630,M,2022-09-30,2152-07-21,,,0,1
12191107,8188,F,2104-06-16,,,091-83-2612,0,0
3397876,93866,M,2116-04-18,,2151-11-29,,0,1
10698408,14723,F,2143-04-22,,2151-11-27,,0,0
4383515,47326,M,2096-11-25,,,282-62-4483,1,1
7996919,19138,M,2114-08-17,,,,0,1
15864931,25529,M,2087-07-31,2147-11-01,,,1,1
5726116,14290,M,2092-09-11,,,,0,1
13331090,25660,M,2084-07-22,,,,0,1
8687833,43979,F,2077-09-08,,,,0,0
8628958,49461,F,2109-05-14,2120-08-17,,,1,0
9574178,29444,F,2071-09-16,,,,1,0
7976415,19516,F,2121-12-26,,,,1,1
14678110,68038,M,2073-10-04,2152-07-15,,,1,1
16746486,72864,F,2059-06-18,,2162-09-21,,1,0
7101087,53160,F,1831-11-04,,,,1,0
12965589,75016,F,2051-08-17,,,,1,0
3207496,30330,F,2095-02-08,2152-08-02,,,0,0
11819605,6607,F,2094-11-20,,,,1,0
9778886,15438,F,2032-08-17,,,,1,0
11147818,29898,M,2142-01-28,,,,0,1
1216524,5084,M,2143-02-23,,,,0,1
3807401,55495,M,2071-11-06,,,,0,1
11086853,29025,F,2134-01-23,2152-08-11,,,0,0
7425896,10213,F,2108-08-23,,,,0,0
12902254,13876,F,2065-11-09,,,,1,0
16068996,50635,F,2087-11-19,,2164-12-12,,1,0
9198507,30359,M,2109-01-28,,,,0,1
12775233,79663,M,2107-12-08,,,,1,1
3012799,889,F,2026-09-14,2126-08-11,,701-47-0428,1,0
6684498,30757,F,2096-06-16,,,,1,0
13760118,20560,F,2131-09-23,,,882-69-6439,0,0
15960419,11666,F,2159-04-09,,2151-11-18,,0,0
4409117,8144,M,2088-08-18,,,,1,1
15697097,74758,M,2110-12-16,,,,1,1
9406797,29192,F,2135-11-24,2152-08-06,,707-65-3921,0,0
5756770,29915,F,2052-02-21,,,,0,0
2551901,31019,M,2124-10-07,2152-07-16,,,0,1
9665714,29201,M,2119-02-05,,,,1,1
13290895,6245,F,1834-10-16,,,,1,0
3892984,19321,M,2130-08-18,,2151-11-05,,0,1
8365862,68504,M,2113-09-15,,,,1,1
2564938,3908,F,2030-02-28,2121-05-31,,,1,0
1690686,96074,M,2046-11-03,,2151-11-21,649-93-5260,1,1
12720954,24116,M,2101-01-26,,,,1,1
2582255,69396,M,2114-11-15,,,,1,1
13059151,23342,M,2123-11-01,2152-08-29,,,0,1
4532345,56904,M,2141-12-18,2152-07-28,,,0,1
9954369,28211,F,2093-03-14,,2151-11-13,,0,0
532612,7281,F,2177-05-08,2152-08-03,,,0,1
1377568,4622,F,2122-01-21,2152-07-29,,089-01-7283,0,0
11358407,16785,M,2098-04-21,,,,1,1
15959177,5937,M,2158-08-02,,,,0,1
1021237,24503,M,2181-10-30,2152-08-24,2151-11-12,379-36-0930,0,1
4614246,19931,M,2109-01-29,2152-07-24,,,0,1
10918836,28221,F,2111-11-17,,,,0,0
14286276,23974,M,2119-01-12,,,,0,1
15990080,50450,M,2116-04-30,,,079-49-3608,1,1
1946890,10593,F,2119-02-28,,,,1,0
13451188,11231,M,2093-09-07,,,,0,1
2350886,29939,M,2059-06-22,,,,1,1
12729259,57481,F,2071-11-02,2199-01-17,2181-06-20,,1,0
4596024,31345,F,2156-01-30,2152-07-23,,,0,0
15820300,79584,M,2099-04-01,,,,0,1
12418118,4173,M,2109-02-13,,,262-51-4020,1,1
14909972,90892,M,2104-02-11,,2151-11-25,,1,1
7114103,14140,M,2104-03-15,,2180-06-24,,1,1
11644494,1778,M,2108-01-06,,,,0,1
9129828,21368,M,2162-02-19,,,052-63-7745,0,1
13041432,23241,F,2101-09-27,,,,0,0
7569176,3195,F,2116-04-28,,,,0,0
10906277,58288,M,2059-04-10,2115-02-08,,613-15-5296,1,1
6200280,77002,F,2081-01-31,2152-07-04,2151-11-23,,0,0
2333630,7406,M,2099-07-26,,,,0,1
7353410,29722,F,2131-02-24,,2151-12-01,,0,0
12517728,7572,M,2169-07-03,,,,0,1
9997447,94664,F,2075-05-19,,,,1,0
10523468,6893,M,2080-07-08,2125-11-04,2166-01-20,,1,1
4442854,31098,M,2046-10-25,,,,1,1
4880266,23778,F,2171-09-23,,2151-12-11,,0,0
7842802,54420,M,2073-08-05,,,,1,0
4343877,46298,M,2127-07-08,2152-07-10,2151-11-15,,0,1
12108381,13855,M,2110-08-29,2126-11-13,,,1,1
10431806,889,M,2103-09-22,,,356-55-6806,0,1
13884016,22363,M,2106-08-03,2152-07-01,,,0,1
12920148,82250,F,2094-12-14,,,,1,0
16469903,25848,M,2109-08-22,2123-03-31,,,1,1
13633664,41383,M,2106-09-02,2152-08-01,2151-11-24,,0,1
4601968,20830,M,2072-04-26,,,876-12-1406,0,1
14887531,7015,F,2134-12-04,,2151-11-21,,0,0
5297883,50220,M,2099-03-05,,2196-04-28,,1,1
12514636,93400,F,2058-08-04,,,,1,0
13016842,22504,F,1847-02-08,2133-05-26,,,1,0
11483752,6166,M,2084-10-11,2152-07-12,2151-11-11,,0,1
2540997,29618,F,2031-12-01,,,761-69-8187,1,1
2982499,27174,M,2109-07-26,,,,0,1
15369577,6402,M,2048-05-18,,,,1,1
6608835,25265,M,2056-04-10,,,361-62-1492,1,1
15260573,10548,M,2099-08-12,2122-06-02,,733-25-2890,1,1
2932462,30211,M,2177-02-05,,,234-97-7990,1,0
4285586,85410,M,2062-05-14,,,889-09-8353,0,1
11217276,31832,F,2092-12-04,,,823-64-5436,0,0
3523108,21721,F,2100-11-16,,,604-26-9039,1,0
9777803,28737,M,2100-11-11,,2118-05-15,,1,1
15703324,75788,M,2123-02-21,,2151-11-19,862-01-7951,0,1
15714705,15604,M,2079-06-11,2152-08-19,,,0,1
4278948,58131,F,2106-01-06,2192-08-27,,654-56-6047,1,0
12266496,3916,M,2066-03-25,,2151-10-30,,0,1
6711824,15666,M,2105-01-27,,2151-11-15,,1,1
11378349,19313,M,2158-10-19,,,,0,1
6117227,55670,F,2167-04-08,,,345-47-3845,0,0
13206358,28819,F,2111-05-06,2152-08-13,,,0,0
6016615,24246,M,2144-03-28,2152-08-01,2151-11-08,587-25-8010,0,1
11489367,62395,F,2108-08-04,,,745-45-1179,1,0
13536167,28896,F,2027-12-03,,,,0,0
16762528,93475,F,2111-02-06,2152-07-23,,,0,0
4610342,30877,F,2060-12-09,,,,1,0
11697368,44417,F,2154-12-22,,,228-71-0213,0,0
8462129,10743,M,2075-03-15,,2151-11-12,,1,1
541134,12727,M,2100-01-17,,,,1,1
12889415,93958,M,2128-03-04,2152-07-21,2151-11-25,,0,1
2171565,91877,F,2158-06-14,,2151-11-12,409-94-9402,0,0
16552581,21136,F,2066-11-03,,,,0,0
4847330,47900,M,2115-11-29,2152-07-21,,525-27-2949,0,1
15336150,30247,M,2048-08-30,,2130-06-27,086-85-0721,1,1
2343219,5998,M,2097-05-05,,,831-12-5439,0,1
651413,29456,M,2099-08-02,2152-08-30,,507-77-4683,0,1
703958,24961,M,2094-08-17,2152-07-28,,,0,1
10973288,7710,F,2099-02-22,2154-11-02,,081-05-9501,1,0
10804793,20600,M,2054-09-11,,,837-81-2330,0,1
16274110,15197,F,2060-09-22,2175-10-04,,,1,0
579390,53809,F,2083-10-05,,,245-54-2757,1,0
15821823,23684,F,2122-10-04,,,,0,0
11598400,68829,M,2095-02-02,2136-06-17,,,1,1
4558301,18177,M,2065-02-28,2180-07-01,,,1,1
7461020,67286,F,2063-09-18,,,,1,0
14196125,18279,M,2054-01-28,,,705-37-8503,0,1
11902757,27568,M,2067-04-25,,,,0,1
9458249,5871,M,2113-05-21,2152-07-26,2151-11-15,359-67-9490,0,1
2039702,3525,F,2108-01-03,2152-08-22,,575-01-8224,0,0
11474444,16080,M,2111-03-09,,2151-11-25,,0,1
14017107,46096,F,2192-03-14,,,,0,0
10479877,31618,F,2107-05-03,2152-06-27,,,0,0
11528133,7220,F,2051-10-07,,,,0,0
3976391,28405,M,2144-12-30,,,,0,1
1566308,43788,F,2111-10-06,2136-10-06,2151-11-27,,0,0
5006626,9643,F,2034-12-28,,,,1,0
5712040,74742,F,2033-07-20,,,,1,0
6110269,19748,M,2150-04-04,2152-07-26,2151-11-20,103-72-1232,0,1
762111,28737,M,2110-08-21,2117-04-30,,,1,1
8024815,52542,M,2129-04-30,,,,0,1
10979810,56524,F,2132-10-29,,,070-64-7768,1,0
10179899,14069,M,2082-05-25,,2151-10-28,,0,1
5070358,24021,M,2106-03-13,,2104-10-26,,1,0
13704827,4570,M,2038-11-13,2152-07-25,,,0,1
16242928,68242,F,2102-11-12,,2151-12-04,227-49-7810,0,0
1898261,23045,M,2172-05-06,,,,0,1
1453275,4515,F,2070-12-03,,,247-88-5388,0,0
5970399,30472,M,2152-12-05,,,,0,1
3547674,54919,F,2084-02-13,,,,1,0
9590860,66445,F,2176-07-19,,,148-51-4696,0,0
5262281,5683,F,2090-09-26,,,,1,0
15012199,20607,M,2090-02-20,,,,0,1
13352783,5025,F,2106-05-12,,,622-11-4525,1,0
13594683,27554,F,2129-09-10,2107-10-11,,,1,0
11518995,5455,F,2086-06-03,2122-06-06,,,1,0
4597078,9452,F,2097-05-30,2182-04-19,,111-77-1309,1,0
542690,17508,M,2101-09-13,,,510-16-1449,0,1
3770275,63543,M,2136-11-19,,,,0,1
1494677,23774,M,2104-09-20,2152-07-29,,,0,1
9179752,9913,F,2105-12-20,,,,0,0
12430049,30808,M,2156-10-10,,2151-11-17,787-11-4560,0,1
5435819,9675,F,2119-02-10,,,,1,0
12226448,68894,M,2112-08-25,2183-12-31,,293-69-3180,1,0
9354598,95038,M,2019-11-30,2152-08-15,2151-11-10,,0,1
6115904,31459,F,2148-10-13,,,,0,0
11206075,22217,M,2101-08-28,,,,1,1
8236121,30314,M,2170-02-06,2152-07-14,,,0,1
8116242,7366,M,2099-11-12,2177-04-01,,,1,1
16603155,44813,M,2088-08-07,,,,1,1
822071,2984,M,2076-08-20,2152-06-17,,366-58-4482,0,1
9514448,25399,M,2070-09-12,,,854-10-8218,0,1
12959340,27651,M,2109-08-23,,,,1,1
9422013,67577,M,2047-02-15,,2151-11-13,,0,1
9531688,28380,M,2029-12-10,2152-07-26,2151-11-16,196-79-6362,0,1
5659245,58998,F,2068-12-13,2152-07-18,,,0,0
6954289,7514,M,2090-05-21,2109-12-19,2130-12-17,,1,1
6715331,19411,M,2080-02-05,,2151-12-03,,0,1
1391417,15296,F,2059-11-19,,2151-11-24,,1,0
3489637,12934,F,2054-05-14,2185-07-27,2119-05-24,,1,0
14826209,17744,M,2111-06-09,2200-09-30,,,1,1
5998732,17870,M,2136-09-12,2152-08-05,,,0,1
4117774,65786,F,2157-01-02,2152-07-02,,494-89-6653,0,0
4501834,79911,M,2047-12-03,,,,0,1
6572145,18490,M,2016-01-11,2162-04-27,,,0,1
14388464,21331,M,2080-12-16,2148-06-03,,,1,1
8565901,16898,M,2148-07-22,,2151-11-20,,0,1
15077779,9406,M,2102-09-02,,2151-11-07,108-08-2129,0,1
707480,92794,M,2139-10-22,,,,0,1
2411067,93970,F,2106-05-25,2152-08-04,,316-62-9243,0,0
14333108,7420,F,2152-12-01,,,632-27-9643,0,0
15450167,49635,M,2111-03-25,,,737-20-1455,1,1
3747781,44348,M,2022-06-25,2152-08-20,,,0,1
350666,13525,F,2088-05-26,,,,0,0
422040,28296,M,2095-09-05,,,,1,1
5152937,12953,F,2029-04-03,,2151-12-01,,0,0
4830260,5844,F,2079-01-19,2152-08-01,,,0,0
13259341,17099,M,2101-07-17,,,682-91-7210,0,1
4480428,43582,M,2098-02-07,2152-07-04,,,0,1
14319295,9516,F,2054-06-07,2152-06-08,,,0,0
15895338,74638,F,2104-03-02,2152-08-01,,,0,0
211879,25583,F,1810-03-17,,2199-07-13,084-17-3932,1,0
10479345,43135,M,2051-01-16,,,,1,1
14774893,49194,M,2094-06-14,,,,0,1
2953019,29979,F,2120-02-08,,2151-11-04,,0,0
15033799,16495,M,2122-05-29,,2151-11-18,,0,1
4052202,89703,M,2116-01-27,,2151-11-22,,0,1
14861611,10835,M,2075-06-14,,,,1,1
3021004,73717,F,2070-12-06,,,,1,0
5375167,1539,M,2097-09-18,,,,0,1
5130881,26196,F,2070-02-22,,,542-29-4883,1,0
16638718,59167,M,2087-04-06,,,,0,1
2630959,23676,F,1869-02-11,,,,1,0
15183156,69868,M,2192-01-18,,,817-55-4730,0,1
13146537,26586,M,2094-03-22,2152-08-08,2151-11-10,,0,1
9903000,28599,M,2079-02-08,2152-08-12,2151-11-04,176-40-7747,0,1
5552305,12980,F,2092-12-11,2198-10-14,,,1,0
4848792,2869,M,2093-01-29,,,139-89-6572,0,1
15769633,30710,M,2100-04-22,,,,1,1
3627826,5009,M,2117-06-05,,,,1,1
1586104,15305,M,2067-02-03,,,,0,1
4352415,19510,M,2128-07-14,2152-07-18,,,0,1
1015527,59808,F,1874-08-12,2159-04-26,,,1,0
6848713,30015,F,2140-02-20,,2151-12-09,,0,0
9689139,4712,F,2108-04-03,,,,0,0
6754400,84156,F,2149-07-12,2152-08-20,,,0,0
11917410,73559,M,2043-07-30,2122-04-11,,,0,1
16228676,79570,M,2131-05-01,,,,0,1
7147945,17633,M,2060-11-13,,,,1,1
10388306,84603,F,2110-01-28,2152-08-23,,,0,0
3311161,69355,M,2081-02-01,2152-07-18,2151-11-02,,0,1
13511750,71067,F,2081-12-20,,,,1,0
2918893,8312,M,2055-02-23,,,741-94-5690,1,1
16127204,52428,F,2101-02-04,2108-07-12,,369-75-7260,1,0
13985153,20583,M,2112-05-07,2152-07-02,2151-11-17,,0,1
3528452,20093,M,2067-11-10,,2151-12-05,,0,1
14845865,64991,F,2077-09-13,2152-07-16,2151-10-29,,0,0
2720843,21276,M,2056-02-12,2152-08-08,,,0,1
4035691,14652,F,2109-02-27,,,084-89-0542,1,0
1815723,2829,M,2053-10-01,,,536-12-8342,1,1
10188873,6941,F,2087-04-27,,,468-69-9972,1,0
16506169,81326,F,1885-07-08,,,863-58-2163,1,0
5416177,19748,F,2039-07-31,2152-08-10,,384-87-4263,0,0
11692619,3395,M,2123-11-15,,,,0,1
10531860,70346,F,1881-10-30,2181-09-24,,,1,0
35621,76679,M,2178-06-30,2152-08-14,,,0,1
5359388,20618,M,2062-12-08,2152-08-06,,,0,1
16478699,95196,M,2118-07-29,2152-08-08,,075-13-7743,0,1
10201736,21030,F,2089-07-18,,2151-12-03,,1,0
11619280,93373,M,2153-03-11,,,,0,1
13470881,75898,M,2053-11-06,,2151-11-08,592-57-4418,0,1
16705771,73292,F,2094-03-20,,,,0,0
13066433,18279,M,2060-04-28,2152-07-16,,474-86-2507,0,1
1993560,21893,M,2108-07-16,,2151-11-27,298-08-6204,0,1
803842,31451,M,2190-08-25,,,094-74-3610,0,1
12383109,15874,F,2097-07-22,,,,1,0
10542160,16633,F,2106-12-21,2172-09-11,2151-11-23,,0,0
6847040,15631,M,2140-07-30,2152-08-07,,,0,1
12169678,52812,M,2106-12-17,,,,1,1
8776620,20647,F,2167-02-02,,2151-12-05,,0,0
3621870,1320,M,2054-03-07,,,,1,1
14381697,5022,M,2114-10-29,,,,1,1
12875221,56710,F,2054-08-22,,2151-11-26,,0,0
749388,26151,M,2078-03-08,,2151-11-03,,1,1
11133016,20145,M,2086-12-09,,,,0,1
4400928,17939,M,2106-08-19,,2151-12-01,,0,1
1027899,9594,M,2113-04-18,,2151-11-16,,0,1
9607860,18745,M,2187-02-16,2152-07-24,,,0,1
4027834,70836,F,2114-04-14,,2179-09-16,,1,0
7549235,75909,F,2117-09-18,2152-07-12,,560-46-6717,0,0
1011267,86070,F,2102-05-25,,2151-12-04,842-62-9282,0,0
4202037,5888,M,2073-11-22,,2151-11-20,,0,1
11068480,9680,M,2102-06-05,,,,0,1
1142400,21379,F,2101-02-17,2122-08-28,,,1,0
13409641,30852,M,2100-07-06,,,,0,1
3925567,22358,M,2095-08-13,,,,0,1
11764451,19482,F,1825-01-20,,,342-31-4921,1,0
34445,28591,F,2170-06-28,,,282-69-5168,0,0
15830675,11204,F,2131-07-19,,,559-83-2782,0,0
7518516,9863,F,2026-04-03,,,,1,0
15290813,21040,F,2186-09-04,,,,0,0
11960735,13794,M,2129-01-20,2152-08-12,,437-27-3683,1,1
7611017,21613,M,2104-06-09,,2151-11-20,863-37-7195,0,1
16527755,2698,F,2103-05-12,2152-08-26,,,0,0
15705729,94051,M,2168-10-11,2152-07-19,,,0,1
987303,87708,M,2134-09-02,2152-07-15,,,0,1
14020053,82670,F,2150-03-18,,,,0,0
9989575,28791,F,2120-08-13,,,415-85-3902,0,0
6057617,93403,M,2107-12-12,2152-07-31,,,0,1
8852310,67519,F,2110-01-04,,,,1,0
9852215,25442,M,2093-11-28,2106-01-25,,,0,1
5995942,23440,M,2105-03-11,2152-08-27,,,0,1
13575761,13204,F,2046-09-01,2163-10-23,,,1,0
12734240,7718,M,2120-05-09,,,,0,1
11729181,14759,F,2035-07-05,,2159-11-13,607-63-5068,1,0
5322063,32095,F,2091-12-23,,2151-11-19,,0,0
14227821,23886,M,2085-07-11,,,,0,1
13188377,20463,F,2092-12-11,,,042-60-8706,0,0
12880476,4356,M,2096-04-29,,,,0,1
12540058,22942,M,2097-02-01,,,,0,1
10047016,3141,F,1830-09-04,,,,1,0
8732950,93256,F,2058-06-18,,2151-11-24,,0,0
12598881,17464,M,2042-10-04,,,396-27-7424,0,1
10423926,11180,M,2120-05-14,2152-08-12,,,0,1
5104855,3242,F,2106-02-09,,,,1,0
11222620,90166,M,2048-09-29,2152-06-29,2132-03-19,,1,1
8132595,61460,F,1877-04-04,,,860-57-8208,1,0
16758765,88008,F,2085-11-21,,,,0,0
8814270,61790,M,2184-12-16,,,,0,1
7216183,13963,F,2087-05-08,,,565-60-2823,1,0
2238722,6389,M,2094-04-28,2152-07-27,,474-90-9889,0,1
4389421,31901,M,2047-01-29,,,,0,1
7368379,25594,M,2075-03-24,,,233-41-2194,0,1
5698390,9063,F,2076-10-18,,,634-61-6467,0,0
4139391,19957,F,1842-09-30,,,,1,0
3648758,22162,M,2096-05-06,2152-07-28,,,0,1
10585687,3772,M,2035-03-13,2121-01-01,,,1,1
7405783,74579,F,2151-09-11,2152-08-10,,,0,0
5336677,20804,M,2146-03-06,,,,0,1
12459751,29100,F,2086-04-07,,2151-11-02,786-77-4232,1,0
14803631,94569,M,2083-02-09,2181-04-18,2151-11-09,,1,1
4761548,29772,F,2096-09-18,,,281-08-9734,0,0
1481455,63324,M,2032-08-30,,,,1,1
5908059,79591,F,2090-06-25,,2151-11-21,188-51-2436,0,0
4237796,78204,M,2087-08-15,,2151-10-27,092-09-0730,0,1
12350740,9802,M,2120-06-05,,,,0,1
4246963,10087,M,2130-06-05,,,598-93-9732,0,1
297412,31909,M,2175-09-30,2152-07-15,,,0,1
7691787,8738,M,2048-10-02,,,,0,1
9278666,30231,F,2025-10-17,,,251-59-8288,1,1
4664201,2211,F,2114-08-22,,,425-24-2446,1,0
8974353,30398,F,2179-12-31,,,,0,0
2088024,23638,M,2082-06-29,,,,0,1
14253700,28992,F,1892-07-04,,2151-11-03,,0,0
10093113,30362,F,2174-12-30,2152-08-12,,221-24-2329,0,0
6061960,11493,F,1815-08-04,,,,1,0
4237366,29902,M,2030-05-25,,,364-88-7944,1,1
1781025,4105,M,2134-12-08,2152-08-07,,507-36-5892,0,1
15856212,70422,M,2092-01-24,,,,0,1
1345566,17646,M,2117-04-18,,,,1,1
15585842,29286,M,2107-07-04,,,,1,1
4045559,91272,F,2166-02-23,,,,0,0
13311046,4142,F,2114-01-02,2152-08-06,,,0,0
9584633,22798,F,2079-08-28,,,,1,0
16019372,22699,F,2052-09-25,,,,0,0
3073822,5713,M,2111-09-23,,,634-63-0412,1,1
103826,93003,F,2163-03-10,,,,0,0
10129947,11224,M,2101-03-02,2152-08-06,,,0,1
6514227,61289,M,2076-07-16,,,,1,1
6140262,22766,F,2064-11-13,,,,0,0
11384990,14502,M,2110-05-11,2119-04-05,,391-92-4114,0,1
5733077,57318,M,2091-01-15,,,,0,1
5416741,31004,F,2188-07-11,2152-07-28,,,0,0
14668917,54638,M,2066-10-05,,,,1,1
10471190,78217,F,2165-09-15,,,785-20-7326,0,0
