ROW_ID,SUBJECT_ID,GENDER,DOB,DOD,DOD_HOSP,DOD_SSN,EXPIRE_FLAG,GENDER_CODE
10676217,11033,M,2110-05-25,UNKNOWN,UNKNOWN,623-25-0513,0,1
8088597,98309,F,2117-06-29,2127-07-08 00:00:00,UNKNOWN,382-42-3279,1,1
2314178,31506,M,2042-12-23,UNKNOWN,UNKNOWN,455-91-4808,1,1
6257402,7418,M,2184-05-09,UNKNOWN,UNKNOWN,615-76-4449,0,1
14395213,97772,M,1955-11-08,2152-11-18 00:00:00,UNKNOWN,349-56-6517,1,1
11442256,55012,M,2091-12-09,2149-12-13 00:00:00,UNKNOWN,195-17-8469,1,1
13921430,27742,F,2094-07-21,UNKNOWN,UNKNOWN,682-09-0260,0,0
643026,12194,M,2179-07-21,UNKNOWN,UNKNOWN,833-01-1975,0,0
15338156,24768,M,2039-08-18,2102-04-03 00:00:00,UNKNOWN,494-12-5251,0,0
5268878,80511,M,2086-04-18,2129-12-07 00:00:00,UNKNOWN,439-45-2644,1,1
3255547,91770,F,2085-12-24,2130-05-23 00:00:00,2113-10-03 00:00:00,587-99-9670,1,0
10278360,11881,M,2075-06-23,UNKNOWN,UNKNOWN,442-13-7841,0,1
5870204,30861,M,2145-11-30,2116-06-17 00:00:00,2128-08-06 00:00:00,619-37-0716,1,0
14822958,19312,M,2168-04-08,2139-10-12 00:00:00,2133-04-17 00:00:00,843-74-2605,1,0
13256158,26897,F,2054-08-02,2185-07-20 00:00:00,2101-07-29 00:00:00,032-51-2265,1,0
11248075,5500,M,2019-04-03,UNKNOWN,UNKNOWN,527-48-1604,0,1
13053528,91548,M,2130-06-05,2132-11-17 00:00:00,UNKNOWN,135-43-7921,1,0
16185603,78904,M,2042-02-09,2189-10-06 00:00:00,2188-09-26 00:00:00,648-81-4363,1,1
11965415,87468,F,2072-05-04,UNKNOWN,UNKNOWN,373-69-2260,0,1
6706824,22188,F,2115-07-22,2130-01-04 00:00:00,UNKNOWN,634-67-7401,1,1
6297171,74722,M,2152-02-18,UNKNOWN,UNKNOWN,281-17-5506,0,0
15220471,30695,M,2134-09-23,UNKNOWN,UNKNOWN,867-22-4648,0,1
11593166,90368,F,1877-11-15,UNKNOWN,UNKNOWN,325-99-1390,0,0
5167377,47949,M,2156-02-01,UNKNOWN,UNKNOWN,326-19-1890,0,1
8946897,55440,M,2182-11-30,UNKNOWN,2124-03-24 00:00:00,051-38-1996,0,1
112106,22175,M,2049-04-28,UNKNOWN,UNKNOWN,238-50-7391,1,1
8975641,99613,M,2118-12-28,UNKNOWN,UNKNOWN,769-46-9675,0,1
2843835,73292,F,2004-09-15,UNKNOWN,UNKNOWN,718-86-5855,0,1
3291431,92438,M,2083-02-17,UNKNOWN,2157-02-27 00:00:00,780-50-3062,0,0
9021339,12365,M,2087-04-15,2137-05-12 00:00:00,2171-10-06 00:00:00,231-53-9200,1,1
16542894,15007,F,2050-11-19,UNKNOWN,UNKNOWN,686-29-5387,0,0
6891346,2424,M,2135-12-15,2184-03-16 00:00:00,UNKNOWN,568-23-1943,1,0
325287,30945,F,2008-11-04,UNKNOWN,UNKNOWN,330-41-3949,0,1
14623688,31809,F,2074-02-10,UNKNOWN,UNKNOWN,030-45-9242,1,0
6571500,22116,M,2073-03-16,UNKNOWN,UNKNOWN,456-89-5876,1,1
4324557,77801,M,1924-07-16,UNKNOWN,UNKNOWN,348-22-1536,0,1
8143976,42555,F,2131-03-02,UNKNOWN,UNKNOWN,312-52-9947,0,0
14347231,29324,F,2033-09-29,UNKNOWN,UNKNOWN,299-65-2098,0,0
10497958,27551,M,2074-02-11,UNKNOWN,UNKNOWN,533-37-5173,0,1
8507243,14972,M,2151-09-09,2109-09-18 00:00:00,UNKNOWN,226-09-1283,0,1
7048827,65465,M,2073-10-03,UNKNOWN,UNKNOWN,311-72-4365,0,1
8664392,45435,F,2129-08-10,UNKNOWN,UNKNOWN,313-39-0790,0,0
999641,23394,M,2104-12-25,UNKNOWN,UNKNOWN,511-21-2327,0,0
10091223,96767,F,2066-05-09,UNKNOWN,UNKNOWN,661-65-7468,0,0
7808277,26172,F,1872-11-08,2193-12-08 00:00:00,UNKNOWN,378-11-0283,1,0
7230858,7803,M,2025-04-15,UNKNOWN,2161-12-10 00:00:00,652-30-1817,1,1
14725844,17886,F,2083-11-08,UNKNOWN,2103-04-09 00:00:00,511-52-9031,0,1
7405902,75271,M,2070-12-22,UNKNOWN,UNKNOWN,867-31-2977,0,1
14241652,1612,F,2121-05-19,2119-03-19 00:00:00,UNKNOWN,129-03-2191,0,0
449726,60685,M,2144-02-24,2183-10-14 00:00:00,UNKNOWN,547-20-3802,1,0
11340826,21566,M,2043-09-04,UNKNOWN,UNKNOWN,312-11-8526,1,0
5054545,21568,M,2074-04-13,2148-12-02 00:00:00,UNKNOWN,769-10-8616,0,1
12319898,19319,M,2137-09-07,2114-10-30 00:00:00,UNKNOWN,732-01-8029,0,1
8966066,1854,M,2131-03-09,UNKNOWN,UNKNOWN,612-18-5477,0,1
6249898,80046,M,2110-07-17,UNKNOWN,UNKNOWN,345-36-2428,1,0
4135537,43003,F,2063-08-19,UNKNOWN,UNKNOWN,110-50-6084,0,1
3281637,7152,F,2016-05-24,UNKNOWN,UNKNOWN,017-88-4236,1,0
11042445,27758,F,2124-04-19,2132-05-02 00:00:00,UNKNOWN,209-12-5134,0,1
5792010,14739,F,2056-06-16,UNKNOWN,2118-04-09 00:00:00,209-89-8016,0,0
15398262,10936,F,2097-05-02,UNKNOWN,UNKNOWN,837-28-0247,0,1
14835848,89415,F,2047-02-09,2107-01-13 00:00:00,2151-04-26 00:00:00,229-88-7685,1,0
14185847,90861,M,2097-08-15,UNKNOWN,UNKNOWN,049-35-8054,0,0
310914,27863,M,2094-05-06,2127-08-29 00:00:00,UNKNOWN,331-61-5569,0,1
16763855,4713,M,2147-08-24,UNKNOWN,UNKNOWN,651-47-4925,0,1
9716694,65516,M,1988-02-21,2135-07-21 00:00:00,2188-05-18 00:00:00,819-54-9099,0,1
2910963,25106,F,2116-03-04,UNKNOWN,UNKNOWN,601-64-1341,0,0
16464590,13692,M,2008-12-08,2116-07-14 00:00:00,2114-11-20 00:00:00,274-36-1880,1,1
10992284,32792,M,2099-08-25,2119-04-07 00:00:00,UNKNOWN,339-95-0369,0,1
10963730,75488,F,2154-09-10,2184-12-25 00:00:00,2133-09-13 00:00:00,618-53-9277,0,0
753800,85885,M,2103-09-29,2199-08-21 00:00:00,2157-10-23 00:00:00,549-69-6692,1,1
14085086,2938,M,2167-06-05,UNKNOWN,UNKNOWN,671-74-6776,0,1
6386285,29856,M,2075-01-02,2143-03-29 00:00:00,2202-09-29 00:00:00,297-80-1614,0,1
97526,24097,M,2066-07-15,UNKNOWN,2141-10-28 00:00:00,289-18-3207,1,1
12752057,24816,M,2056-10-16,2173-07-27 00:00:00,UNKNOWN,738-27-9821,1,1
5038628,41452,F,2144-06-04,UNKNOWN,2145-01-29 00:00:00,340-21-3375,0,1
14080373,7008,F,2121-06-11,2174-09-03 00:00:00,UNKNOWN,161-01-1449,1,0
5606169,4217,F,2097-02-28,UNKNOWN,UNKNOWN,671-74-0920,0,0
11917725,49828,M,2129-01-23,UNKNOWN,UNKNOWN,734-27-0988,1,1
8819513,6628,M,2156-12-08,UNKNOWN,UNKNOWN,257-87-6757,0,1
2399037,3509,F,2105-06-27,2171-02-26 00:00:00,2200-02-13 00:00:00,766-42-3732,1,0
12288917,8371,F,2134-01-20,UNKNOWN,UNKNOWN,508-94-1485,0,0
11010504,56552,M,2048-08-15,UNKNOWN,UNKNOWN,336-89-8450,0,0
1349212,4017,M,2078-06-01,UNKNOWN,UNKNOWN,644-42-2590,0,1
629283,62464,M,2051-01-20,UNKNOWN,2178-05-18 00:00:00,698-19-4427,0,1
7829698,14715,M,2146-05-01,2105-02-07 00:00:00,UNKNOWN,880-65-9804,0,1
7345858,16556,M,2086-04-18,UNKNOWN,UNKNOWN,736-59-3947,0,1
4891179,30456,F,2100-09-09,UNKNOWN,UNKNOWN,396-72-2192,0,0
10327687,11521,F,2096-12-19,UNKNOWN,UNKNOWN,178-43-2508,0,0
16432776,5128,F,2186-07-23,UNKNOWN,UNKNOWN,107-36-2291,0,0
12784000,19522,F,2153-01-03,UNKNOWN,UNKNOWN,569-92-9209,1,0
10738427,15015,M,2097-01-13,2132-04-05 00:00:00,2186-06-28 00:00:00,785-58-9673,1,0
8068387,15963,F,2132-07-08,UNKNOWN,UNKNOWN,310-11-1855,0,0
16750868,14235,M,2057-06-17,UNKNOWN,UNKNOWN,758-55-7909,1,1
9344237,42491,F,2117-04-11,UNKNOWN,UNKNOWN,117-90-6551,0,1
11025848,21096,F,2134-09-25,UNKNOWN,UNKNOWN,523-87-0054,0,0
12532305,4344,F,2169-05-20,UNKNOWN,UNKNOWN,100-30-7376,0,0
14852576,91051,F,2069-02-28,2112-09-17 00:00:00,UNKNOWN,630-45-4124,0,0
4873142,46019,M,2099-10-25,UNKNOWN,UNKNOWN,352-67-2693,0,1
19728,30683,M,2031-09-11,UNKNOWN,UNKNOWN,163-70-8483,0,0
13666756,3048,M,2080-10-06,2134-01-09 00:00:00,2184-04-02 00:00:00,003-69-5665,1,1
153975,73299,F,1986-11-29,2146-07-11 00:00:00,2185-06-21 00:00:00,230-79-9313,1,0
2613193,12034,M,2141-09-11,2100-11-02 00:00:00,2119-02-01 00:00:00,026-08-0319,1,0
6385945,12781,M,2050-07-10,UNKNOWN,UNKNOWN,617-01-8597,0,0
16312417,79307,F,2085-07-17,2120-09-01 00:00:00,2192-03-27 00:00:00,138-34-0386,1,0
4961245,91384,F,1955-09-11,UNKNOWN,UNKNOWN,650-50-9313,1,1
4450323,16654,F,2060-08-31,2102-05-08 00:00:00,UNKNOWN,811-18-2995,0,0
13533858,56754,M,2093-06-20,UNKNOWN,UNKNOWN,535-24-1004,1,1
2400029,4890,F,2187-07-29,UNKNOWN,UNKNOWN,286-16-4265,0,0
6496040,94561,F,2015-07-13,2119-02-05 00:00:00,2109-03-23 00:00:00,363-19-1086,1,0
2554601,28486,F,2127-02-27,2138-07-23 00:00:00,UNKNOWN,613-54-4810,1,0
16653278,26372,F,2136-09-21,UNKNOWN,UNKNOWN,205-19-4394,0,0
16030415,24264,M,1931-07-28,2195-09-14 00:00:00,2142-10-16 00:00:00,170-68-4605,1,1
1822570,84416,M,2147-01-03,UNKNOWN,UNKNOWN,654-41-3576,0,1
10489224,14542,F,2048-05-20,UNKNOWN,UNKNOWN,167-89-9773,1,0
12987455,24642,F,2062-09-07,2139-12-03 00:00:00,UNKNOWN,066-28-2507,0,1
12266987,6052,F,2023-04-04,2166-07-09 00:00:00,UNKNOWN,582-72-3724,1,0
15613069,30965,F,2098-02-12,2115-05-01 00:00:00,UNKNOWN,703-49-5057,1,1
2066693,4405,F,2132-04-09,UNKNOWN,UNKNOWN,241-02-7015,0,1
13439165,97358,M,2097-07-01,2179-02-27 00:00:00,UNKNOWN,754-77-9757,0,1
12328076,29551,M,2042-06-12,UNKNOWN,UNKNOWN,242-25-0551,0,0
12156590,16339,F,2049-10-08,UNKNOWN,UNKNOWN,298-94-0375,1,0
9284913,8567,M,2091-08-29,UNKNOWN,UNKNOWN,673-69-4756,0,1
6960843,89446,M,2027-01-12,UNKNOWN,2127-12-28 00:00:00,258-08-1777,0,1
6249569,10696,M,2152-05-28,UNKNOWN,UNKNOWN,483-36-7217,1,1
1872328,15837,F,1996-06-27,2130-07-17 00:00:00,UNKNOWN,692-04-4869,0,0
14681762,43737,F,2069-05-29,UNKNOWN,UNKNOWN,310-73-7123,0,0
11357714,1060,F,2163-05-04,UNKNOWN,UNKNOWN,265-07-0405,0,1
7400953,45753,M,2119-06-04,UNKNOWN,2197-04-24 00:00:00,333-18-0332,0,1
14494443,29146,M,1919-12-11,2182-02-18 00:00:00,2172-08-03 00:00:00,165-98-4370,1,1
6292865,10284,M,2095-11-21,UNKNOWN,UNKNOWN,258-02-8905,1,1
15933596,27409,M,2147-03-24,UNKNOWN,UNKNOWN,378-74-9357,0,0
6891356,78797,F,2094-09-17,UNKNOWN,2154-10-30 00:00:00,789-43-0300,1,1
14835300,10829,F,2082-01-03,UNKNOWN,UNKNOWN,740-24-9685,0,0
8998964,21252,M,2070-08-23,UNKNOWN,UNKNOWN,396-27-5308,1,1
9246001,6470,F,2122-03-01,2196-04-13 00:00:00,2190-02-27 00:00:00,608-35-9752,1,1
16033536,67673,M,2148-07-04,2177-01-13 00:00:00,2115-07-18 00:00:00,343-75-5350,0,1
4954913,6482,F,2116-05-08,UNKNOWN,2203-12-18 00:00:00,160-25-4265,1,0
15852565,30750,F,2085-12-21,UNKNOWN,UNKNOWN,072-06-1345,0,1
14675614,66936,F,2010-11-24,2129-01-25 00:00:00,2111-09-07 00:00:00,089-69-1825,1,0
14578344,2402,M,2161-01-15,2164-01-28 00:00:00,UNKNOWN,896-30-8727,0,1
16376731,7941,M,2188-09-10,UNKNOWN,2144-12-17 00:00:00,497-12-0457,0,1
11809250,71145,F,2046-04-24,2172-06-10 00:00:00,UNKNOWN,891-42-8079,1,0
8765468,6564,F,2152-08-05,UNKNOWN,UNKNOWN,469-10-4465,1,1
3444932,73713,M,2075-03-21,2134-07-21 00:00:00,UNKNOWN,384-54-6610,0,0
6501076,1213,M,2035-05-04,UNKNOWN,UNKNOWN,148-63-4269,0,1
7442708,45011,M,2006-01-17,2195-04-26 00:00:00,2153-10-12 00:00:00,250-35-2500,0,1
16044588,43037,F,2190-12-06,UNKNOWN,UNKNOWN,720-22-5180,0,0
16074756,17784,M,2074-01-07,2159-08-18 00:00:00,UNKNOWN,760-75-7283,0,1
13980282,68531,M,2125-01-20,2153-12-31 00:00:00,2131-06-30 00:00:00,362-45-2012,0,1
16673264,18235,M,2078-01-10,UNKNOWN,UNKNOWN,623-60-6156,0,0
10292988,20775,F,2010-07-23,UNKNOWN,UNKNOWN,769-87-5415,0,1
4653297,49202,M,2132-08-17,UNKNOWN,UNKNOWN,528-33-0870,0,1
13123602,56606,M,2124-05-24,UNKNOWN,UNKNOWN,384-40-3754,0,1
816357,25351,F,2109-02-23,UNKNOWN,UNKNOWN,113-45-0984,0,0
5931517,85141,M,2139-04-09,UNKNOWN,UNKNOWN,338-57-0541,0,1
16593545,17216,M,2130-04-13,UNKNOWN,UNKNOWN,642-23-1899,0,1
15975769,23887,F,2164-10-29,UNKNOWN,UNKNOWN,003-47-9181,0,1
4953214,29792,M,2159-10-28,2130-10-22 00:00:00,UNKNOWN,761-60-7245,0,1
7797511,32270,M,2165-06-05,UNKNOWN,UNKNOWN,304-18-8826,0,1
6821370,25356,F,2145-08-01,UNKNOWN,UNKNOWN,189-56-5392,0,0
8765524,29618,M,2074-10-29,UNKNOWN,UNKNOWN,845-14-7236,0,1
8193431,10201,F,2143-07-20,2155-02-18 00:00:00,2175-01-04 00:00:00,728-64-3885,1,1
11022016,229,F,2099-05-23,UNKNOWN,UNKNOWN,422-36-2912,0,0
7802156,13161,M,2078-04-13,UNKNOWN,UNKNOWN,670-92-1715,0,1
12824340,30088,F,2130-03-06,UNKNOWN,UNKNOWN,071-65-2440,0,0
4551919,25873,M,2061-11-05,UNKNOWN,UNKNOWN,382-07-2788,0,1
4916589,51783,M,2136-05-02,2131-04-16 00:00:00,UNKNOWN,744-45-5132,1,1
3103297,12680,M,2140-10-07,2137-10-10 00:00:00,2199-06-03 00:00:00,436-35-0824,1,1
4464699,1842,F,2139-03-03,UNKNOWN,UNKNOWN,884-03-0524,0,1
2157585,609,M,2154-11-02,2143-07-20 00:00:00,UNKNOWN,011-93-0149,1,1
4432214,43196,M,2110-06-04,UNKNOWN,UNKNOWN,413-32-7081,0,1
14270364,70319,F,2062-08-15,2186-12-22 00:00:00,UNKNOWN,257-11-6798,1,1
10369936,99657,M,2128-06-08,UNKNOWN,UNKNOWN,467-49-9617,0,1
3508541,24833,M,2134-08-12,UNKNOWN,UNKNOWN,001-43-0745,1,0
5639803,32026,M,2149-06-20,UNKNOWN,UNKNOWN,119-09-8306,0,1
9882019,22228,M,2118-07-09,2161-11-30 00:00:00,2127-05-04 00:00:00,336-39-7654,0,1
14498113,49015,F,2111-07-24,UNKNOWN,UNKNOWN,838-99-4887,0,0
8305151,27877,F,2045-02-19,UNKNOWN,UNKNOWN,550-53-2275,0,0
3706107,14122,M,2130-08-28,UNKNOWN,2166-05-16 00:00:00,044-75-0288,0,1
15894937,93623,F,2046-01-02,2164-07-19 00:00:00,UNKNOWN,367-40-3580,0,0
4699652,69758,M,2069-05-16,UNKNOWN,UNKNOWN,662-81-0046,0,0
13965938,24663,M,2054-09-19,UNKNOWN,UNKNOWN,878-69-4824,1,1
13337188,30155,F,2052-08-29,UNKNOWN,UNKNOWN,863-48-7689,0,0
14461810,89460,M,2115-11-02,UNKNOWN,UNKNOWN,160-94-1266,1,0
8689242,21061,M,2136-06-19,UNKNOWN,2171-11-02 00:00:00,253-74-7484,0,1
9740746,93679,M,2008-09-08,UNKNOWN,UNKNOWN,229-18-0126,0,1
12633790,19657,M,2117-11-19,UNKNOWN,2145-06-15 00:00:00,172-02-3158,0,1
16578208,64519,M,2079-01-07,UNKNOWN,UNKNOWN,723-90-4267,0,1
13182376,11386,M,2025-06-05,2109-07-23 00:00:00,UNKNOWN,031-14-0830,1,0
9017406,6646,F,2044-03-13,UNKNOWN,UNKNOWN,154-47-3531,1,0
15034335,15096,F,2140-02-26,UNKNOWN,UNKNOWN,847-08-9826,0,0
14877803,11680,F,2012-06-02,2167-01-07 00:00:00,2187-03-02 00:00:00,059-20-3080,1,0
12470977,91154,F,2152-06-15,UNKNOWN,UNKNOWN,483-21-3460,0,1
4218559,3207,F,2115-11-21,UNKNOWN,UNKNOWN,424-87-1967,0,1
14748283,23071,F,2101-11-20,2128-11-30 00:00:00,UNKNOWN,732-95-9024,1,1
3091219,74459,F,2070-09-05,2144-03-02 00:00:00,2181-10-02 00:00:00,834-20-7561,1,1
8098480,10186,M,2126-10-18,2118-11-14 00:00:00,UNKNOWN,345-30-2515,1,1
14228715,30063,M,2082-08-27,UNKNOWN,2192-09-06 00:00:00,233-43-4241,0,1
928123,20703,F,2027-12-23,UNKNOWN,UNKNOWN,314-11-5880,0,1
1056940,6441,M,2000-10-21,UNKNOWN,UNKNOWN,641-66-4888,0,1
15070999,82238,F,2073-01-06,UNKNOWN,UNKNOWN,266-30-7467,0,0
8619656,24326,M,2093-10-12,2193-03-15 00:00:00,2182-09-25 00:00:00,663-82-8226,0,1
15199761,63685,F,1988-04-23,UNKNOWN,UNKNOWN,404-98-3013,0,1
14207236,93602,M,2048-12-10,UNKNOWN,UNKNOWN,064-82-9164,0,1
6047538,6372,F,2017-05-31,2199-07-12 00:00:00,UNKNOWN,768-59-1555,0,0
13579590,31101,F,2054-08-24,UNKNOWN,UNKNOWN,138-64-4156,0,1
2640540,21985,F,2107-10-22,UNKNOWN,UNKNOWN,224-41-6778,0,0
40077,17476,F,2053-04-14,UNKNOWN,UNKNOWN,052-65-5194,0,0
5551897,14589,M,2162-03-24,UNKNOWN,UNKNOWN,505-09-2091,1,1
13020022,13529,M,2033-03-26,2196-11-30 00:00:00,2165-05-19 00:00:00,665-83-1110,1,1
4469253,3355,M,2073-02-21,UNKNOWN,UNKNOWN,851-70-7065,1,1
10268219,5056,F,2137-09-13,UNKNOWN,UNKNOWN,245-36-2496,0,1
8290129,98177,F,2001-09-16,2111-11-10 00:00:00,2161-11-24 00:00:00,288-89-4739,0,1
13219990,5213,F,2127-08-24,UNKNOWN,2140-09-10 00:00:00,469-41-1380,1,0
8682201,10444,M,2106-07-14,UNKNOWN,UNKNOWN,465-09-6722,0,1
4971781,16943,M,2150-10-05,UNKNOWN,UNKNOWN,473-59-8330,0,1
6536852,4991,F,2014-04-01,UNKNOWN,2156-06-14 00:00:00,525-40-3494,1,1
856364,76600,F,2051-06-19,UNKNOWN,UNKNOWN,446-46-8944,0,1
3760720,31212,F,2180-03-15,UNKNOWN,UNKNOWN,474-04-3975,0,0
7062594,14373,M,2178-01-02,UNKNOWN,UNKNOWN,758-57-2313,0,0
11882355,6189,F,2122-01-07,UNKNOWN,UNKNOWN,159-23-0613,0,0
5768945,23416,M,2135-03-15,2106-11-04 00:00:00,UNKNOWN,477-24-1826,0,1
6694984,8085,M,2114-06-10,UNKNOWN,UNKNOWN,146-76-1836,1,1
2485222,6366,M,2121-10-25,2161-03-10 00:00:00,UNKNOWN,440-16-7191,0,0
364651,4693,F,2113-06-12,UNKNOWN,UNKNOWN,520-41-2508,0,0
9698560,8883,M,2089-01-10,2181-04-11 00:00:00,UNKNOWN,167-25-4155,1,1
12066001,10543,M,2124-08-18,UNKNOWN,2143-10-20 00:00:00,819-72-0216,0,0
2749464,23817,M,2154-03-18,2175-03-01 00:00:00,UNKNOWN,589-96-8819,1,1
3449118,81891,M,2080-05-16,UNKNOWN,UNKNOWN,725-51-9483,0,0
517958,74340,M,1971-04-01,2130-10-29 00:00:00,UNKNOWN,083-97-5672,1,1
10085131,18035,F,2063-12-06,UNKNOWN,UNKNOWN,405-58-8475,0,0
13563710,41257,M,2121-05-20,2149-11-28 00:00:00,UNKNOWN,332-84-7783,0,1
15945004,8040,M,2129-06-07,2188-05-04 00:00:00,UNKNOWN,545-93-7687,0,0
11284598,28450,M,2154-05-17,UNKNOWN,UNKNOWN,084-45-6736,1,0
3077374,74345,M,2152-09-09,2118-04-11 00:00:00,UNKNOWN,577-86-3920,1,1
11715034,20140,F,2155-07-04,UNKNOWN,UNKNOWN,006-84-0131,1,1
15897682,11124,M,2124-02-14,UNKNOWN,UNKNOWN,772-54-6387,0,0
15559072,14454,M,2107-07-22,2178-05-25 00:00:00,UNKNOWN,485-57-0114,1,1
8564595,2888,F,2133-10-26,UNKNOWN,UNKNOWN,492-11-3374,0,0
4287775,13272,F,2176-07-12,UNKNOWN,UNKNOWN,588-28-6911,0,1
9002394,72309,M,1826-07-11,UNKNOWN,UNKNOWN,895-21-3119,0,1
6189009,19353,M,2028-11-20,2107-11-09 00:00:00,2190-06-06 00:00:00,682-77-4352,0,1
2799035,32780,M,2124-09-29,UNKNOWN,UNKNOWN,099-56-7259,0,1
8655588,78336,M,2133-10-06,2136-02-09 00:00:00,UNKNOWN,720-42-2865,0,1
16155314,67285,F,2169-07-24,UNKNOWN,UNKNOWN,528-18-0758,1,0
16408596,57562,F,2061-08-29,UNKNOWN,UNKNOWN,762-76-8580,1,1
1318522,19840,F,2104-03-29,2122-05-31 00:00:00,2125-09-30 00:00:00,251-11-5239,1,0
10291074,56133,M,2133-08-01,2131-07-26 00:00:00,UNKNOWN,590-72-4141,0,0
15198378,4132,F,2137-09-10,2165-04-02 00:00:00,UNKNOWN,057-62-4118,0,0
7974917,21147,M,1995-10-02,UNKNOWN,UNKNOWN,881-76-8124,0,1
4667462,26532,F,2096-06-19,UNKNOWN,UNKNOWN,821-32-4574,0,0
13915033,364,M,2156-08-05,2130-10-01 00:00:00,2130-01-12 00:00:00,648-96-2252,1,0
1778358,8405,F,2051-01-28,UNKNOWN,UNKNOWN,816-73-0650,1,0
15380927,27017,M,2129-07-19,UNKNOWN,UNKNOWN,619-85-4854,0,1
9324602,42434,M,2021-06-09,UNKNOWN,UNKNOWN,192-98-9483,0,1
10942719,10019,M,2139-08-07,UNKNOWN,UNKNOWN,753-24-7242,0,1
12198665,89688,M,2125-03-20,UNKNOWN,UNKNOWN,013-94-7209,0,1
10507818,31991,M,2030-09-12,UNKNOWN,UNKNOWN,822-98-4136,1,1
5126757,56040,M,2158-08-21,UNKNOWN,UNKNOWN,120-62-1777,0,1
1822133,5979,F,2107-11-15,2174-09-26 00:00:00,UNKNOWN,243-05-2478,1,1
5706837,5160,M,2097-11-29,UNKNOWN,UNKNOWN,006-95-5444,1,0
7232905,21475,F,2114-05-11,2183-12-28 00:00:00,UNKNOWN,129-10-7273,0,0
15474491,30798,F,2129-09-10,UNKNOWN,UNKNOWN,420-26-1459,1,0
9007736,82785,F,2123-12-01,UNKNOWN,UNKNOWN,026-14-5510,0,0
13774014,73876,F,2114-01-30,UNKNOWN,UNKNOWN,798-41-8289,0,0
13828314,66296,F,2065-10-04,2175-11-26 00:00:00,UNKNOWN,733-97-1680,0,0
2585542,77188,M,2053-08-18,2108-05-31 00:00:00,2156-01-04 00:00:00,893-25-4869,1,1
2331742,31182,M,2081-08-18,UNKNOWN,UNKNOWN,156-86-4655,0,1
12064210,81886,F,2100-07-10,2152-02-19 00:00:00,2144-02-05 00:00:00,290-42-6139,1,1
8530931,62715,M,2100-06-26,UNKNOWN,UNKNOWN,140-05-8095,0,0
7544676,81701,M,2167-05-24,UNKNOWN,UNKNOWN,654-10-3827,0,1
13939407,74709,M,2122-06-11,2129-02-26 00:00:00,2196-10-10 00:00:00,102-07-1146,1,1
3899577,24487,F,2123-05-15,UNKNOWN,UNKNOWN,319-40-5760,0,1
9230749,88165,M,2134-04-02,UNKNOWN,UNKNOWN,589-46-3261,0,0
15756,84170,M,2095-02-26,UNKNOWN,UNKNOWN,605-94-7153,0,1
3468352,74144,M,2008-11-07,UNKNOWN,UNKNOWN,559-38-3822,0,1
92016,10217,M,2072-10-06,UNKNOWN,UNKNOWN,891-50-2480,1,1
4029599,86086,M,2061-12-04,UNKNOWN,UNKNOWN,634-55-8532,1,1
2071367,635,M,2017-05-16,2195-09-22 00:00:00,2122-06-12 00:00:00,864-17-5910,0,0
13272242,22435,M,2150-07-08,UNKNOWN,UNKNOWN,185-17-9325,0,0
8924949,22028,F,2146-01-06,UNKNOWN,UNKNOWN,885-50-1459,0,0
203586,49583,M,1990-04-26,2157-04-08 00:00:00,2197-10-28 00:00:00,194-65-9235,1,1
3698142,4888,M,2088-10-31,2160-09-27 00:00:00,UNKNOWN,288-22-9058,1,1
16633514,47912,F,2062-02-22,UNKNOWN,UNKNOWN,538-09-5866,0,0
1671355,93432,F,2050-02-24,2152-08-26 00:00:00,UNKNOWN,490-89-4241,1,0
16613003,47133,M,2121-11-11,UNKNOWN,UNKNOWN,582-32-7772,0,1
13884563,11398,F,2087-02-16,2113-09-04 00:00:00,UNKNOWN,411-48-3413,1,0
11200245,59415,F,1994-07-24,UNKNOWN,2172-10-05 00:00:00,386-64-6549,0,1
2864982,5995,M,2076-09-10,2154-02-01 00:00:00,UNKNOWN,801-43-5827,0,1
12596654,58156,M,2099-05-27,UNKNOWN,2105-07-12 00:00:00,668-77-1920,0,1
6443524,70715,M,2116-05-16,UNKNOWN,UNKNOWN,252-12-0077,0,1
5272724,28508,F,1989-10-05,2186-07-07 00:00:00,UNKNOWN,494-50-4705,1,1
15049595,26066,M,1926-12-29,2116-10-21 00:00:00,2136-05-24 00:00:00,689-38-4090,0,0
2715509,1009,F,2156-02-29,2125-06-10 00:00:00,2138-11-14 00:00:00,408-34-1877,1,0
14710134,25605,F,2001-03-15,UNKNOWN,UNKNOWN,696-84-8959,1,0
14718844,23065,M,2062-03-26,2173-07-27 00:00:00,UNKNOWN,670-47-0835,1,1
3655471,70447,F,2161-05-08,UNKNOWN,UNKNOWN,401-39-1890,0,0
6882302,8579,F,2171-10-29,UNKNOWN,UNKNOWN,623-75-2117,0,0
12617977,12722,F,2031-03-07,UNKNOWN,UNKNOWN,056-15-6223,1,0
15215649,72562,M,2080-12-03,UNKNOWN,UNKNOWN,421-40-4917,0,1
11066890,22869,M,2054-06-24,2105-02-24 00:00:00,UNKNOWN,089-06-3941,1,1
12574171,99880,M,2130-06-15,UNKNOWN,UNKNOWN,295-70-6202,0,1
3407905,22672,M,2100-11-05,UNKNOWN,UNKNOWN,897-21-0604,1,1
16682716,27960,M,2005-07-24,2181-09-16 00:00:00,2174-10-29 00:00:00,349-18-1028,1,0
